user_id,sessionIndex,rep,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return,hold_time,flight_time,reaction_time,error_rate,reaction_time_rolling_mean,reaction_time_rolling_std,error_rate_rolling_mean
s016,2,39,0.1415,0.2831,0.1416,0.0544,0.1745,0.1201,0.0884,0.2425,0.1541,0.0755,0.6444,0.5689,0.0676,0.7575,0.6899,0.0977,0.3065,0.2088,0.1085,0.4973,0.3888,0.1074,0.6067,0.4993,0.1169,0.3003,0.1834,0.1106,0.3147,0.2041,0.1249,141.5,283.1,424.6,0.0,471.37,35.51006273657819,0.0
s016,2,40,0.114,0.3171,0.2031,0.0684,0.1927,0.1243,0.0803,0.26,0.1797,0.0916,0.7083,0.6167,0.0855,1.344,1.2585,0.1096,0.7036,0.594,0.1003,0.2701,0.1698,0.1336,0.3231,0.1895,0.1148,0.3615,0.2467,0.1085,0.286,0.1775,0.1056,114.0,317.09999999999997,431.09999999999997,0.0,469.4,37.28034930690175,0.0
s016,2,41,0.1135,0.4169,0.3034,0.0657,0.3745,0.3088,0.1045,0.2196,0.1151,0.0795,0.6081,0.5286,0.0898,1.0364,0.9466,0.1107,0.3031,0.1924,0.1172,0.4303,0.3131,0.1436,0.3358,0.1922,0.1119,0.3272,0.2153,0.1101,0.2984,0.1883,0.0903,113.5,416.9,530.4,0.0,479.27,39.20595334611738,0.0
s016,2,42,0.1124,0.2308,0.1184,0.0634,0.2843,0.2209,0.0866,0.2278,0.1412,0.0908,0.6304,0.5396,0.0737,1.0667,0.993,0.1101,0.3835,0.2734,0.1235,0.3028,0.1793,0.1159,0.2983,0.1824,0.1188,0.3452,0.2264,0.1148,0.3055,0.1907,0.1053,112.4,230.8,343.20000000000005,0.0,463.55,57.18522050709094,0.0
s016,2,43,0.119,0.8206,0.7016,0.0763,0.293,0.2167,0.0837,0.1983,0.1146,0.099,0.5748,0.4758,0.0636,0.7556,0.692,0.1067,0.3849,0.2782,0.1151,0.3213,0.2062,0.1204,0.2954,0.175,0.1154,0.3244,0.209,0.1159,0.3235,0.2076,0.0942,119.0,820.6,939.6,0.1,514.92,159.2512536144626,0.01
s016,2,44,0.1394,0.3573,0.2179,0.0679,0.3176,0.2497,0.0874,0.2619,0.1745,0.1196,0.5228,0.4032,0.0744,0.9081,0.8337,0.0806,0.2369,0.1563,0.1024,0.5685,0.4661,0.123,0.326,0.203,0.1061,0.4618,0.3557,0.1048,0.4834,0.3786,0.1159,139.4,357.3,496.70000000000005,0.1,516.54,158.9443103032565,0.02
s016,2,45,0.1288,0.3734,0.2446,0.0639,0.2302,0.1663,0.0789,0.2631,0.1842,0.0842,0.5352,0.451,0.0729,0.8778,0.8049,0.1283,0.293,0.1647,0.1148,0.355,0.2402,0.1146,0.334,0.2194,0.1006,0.3513,0.2507,0.1219,0.4078,0.2859,0.1188,128.8,373.40000000000003,502.20000000000005,0.1,516.75,158.92156171450708,0.030000000000000006
s016,2,46,0.1365,0.3222,0.1857,0.0853,0.2318,0.1465,0.1053,0.2444,0.1391,0.1043,0.8036,0.6993,0.1098,0.8013,0.6915,0.1264,0.2594,0.133,0.132,0.4332,0.3012,0.1383,0.3534,0.2151,0.1219,0.3417,0.2198,0.1154,0.3388,0.2234,0.1059,136.5,322.2,458.7,0.1,513.98,159.74859276027755,0.04
s016,2,47,0.1417,0.3171,0.1754,0.0892,0.3014,0.2122,0.0774,0.2252,0.1478,0.1219,0.527,0.4051,0.081,0.8115,0.7305,0.0826,0.2822,0.1996,0.1127,0.3073,0.1946,0.128,0.3165,0.1885,0.0995,0.341,0.2415,0.1101,0.3211,0.211,0.0715,141.7,317.09999999999997,458.79999999999995,0.1,507.4200000000001,160.61770900011172,0.05
s016,2,48,0.1156,0.3496,0.234,0.0755,0.2597,0.1842,0.0834,0.336,0.2526,0.0995,0.7019,0.6024,0.0657,0.9155,0.8498,0.0888,0.2648,0.176,0.1,0.44,0.34,0.0758,0.3213,0.2455,0.0818,0.3354,0.2536,0.0731,0.3026,0.2295,0.1027,115.6,349.6,465.20000000000005,0.1,505.05,161.09548755663903,0.06000000000000001
s016,2,49,0.1138,0.3525,0.2387,0.0731,0.2776,0.2045,0.0937,0.2951,0.2014,0.1072,0.7131,0.6059,0.0726,0.7073,0.6347,0.102,0.3026,0.2006,0.1098,0.3004,0.1906,0.0887,0.3526,0.2639,0.09,0.3085,0.2185,0.1138,0.3259,0.2121,0.099,113.8,352.5,466.3,0.1,509.2200000000001,159.31146153926872,0.07
s016,2,50,0.1117,0.3689,0.2572,0.0758,0.2629,0.1871,0.0871,0.318,0.2309,0.0961,0.6766,0.5805,0.0792,0.7398,0.6606,0.1027,0.3521,0.2494,0.1048,0.3334,0.2286,0.1059,0.2569,0.151,0.1045,0.3679,0.2634,0.1175,1.1138,0.9963,0.0626,111.69999999999999,368.9,480.59999999999997,0.1,514.17,157.3716835322603,0.08
s016,3,1,0.0884,0.5834,0.495,0.0842,0.2608,0.1766,0.0824,1.6723,1.5899,0.0932,1.0432,0.95,0.066,0.6902,0.6242,0.0912,0.2504,0.1592,0.075,0.3469,0.2719,0.0726,2.0394,1.9668,0.0863,0.5275,0.4412,0.0861,1.3059,1.2198,0.0528,88.4,583.4,671.8,0.1,528.3100000000001,165.15212818624087,0.09
s016,3,2,0.0676,0.8497,0.7821,0.071,0.2006,0.1296,0.0586,0.184,0.1254,0.0578,1.021,0.9632,0.0615,0.9519,0.8904,0.089,0.2933,0.2043,0.0533,0.3276,0.2743,0.1183,0.3786,0.2603,0.0971,0.3655,0.2684,0.0715,0.6261,0.5546,0.0905,67.6,849.7,917.3000000000001,0.2,585.72,191.3593060188086,0.11000000000000001
s016,3,3,0.0692,0.8634,0.7942,0.0644,0.1974,0.133,0.0544,0.1476,0.0932,0.0694,0.7726,0.7032,0.0628,0.848,0.7852,0.0884,0.2228,0.1344,0.0771,0.2746,0.1975,0.0758,0.5065,0.4307,0.1056,0.3555,0.2499,0.0744,0.315,0.2406,0.071,69.2,863.4,932.6,0.2,585.0200000000001,189.92841809481814,0.12
s016,3,4,0.09,0.5364,0.4464,0.052,0.617,0.565,0.0713,0.2753,0.204,0.0689,0.6716,0.6027,0.0628,0.9612,0.8984,0.1016,0.3845,0.2829,0.0475,0.445,0.3975,0.1095,0.5975,0.488,0.0932,0.3376,0.2444,0.0903,1.8202,1.7299,0.0987,90.0,536.4,626.4,0.2,597.99,187.64177129129155,0.13
s016,3,5,0.0919,0.5832,0.4913,0.0544,0.3009,0.2465,0.0803,0.2234,0.1431,0.0634,0.6822,0.6188,0.057,1.0107,0.9537,0.0404,0.6846,0.6442,0.0708,0.6559,0.5851,0.0367,0.7244,0.6877,0.0708,0.3252,0.2544,0.0784,0.6008,0.5224,0.0845,91.89999999999999,583.2,675.1,0.2,615.28,185.79130944871096,0.14
s016,3,6,0.0723,0.4937,0.4214,0.0552,0.2904,0.2352,0.0657,0.2747,0.209,0.0673,0.5484,0.4811,0.0623,0.8026,0.7403,0.1288,0.2972,0.1684,0.09,0.2814,0.1914,0.0974,0.3835,0.2861,0.0993,0.3088,0.2095,0.0747,0.5644,0.4897,0.0797,72.3,493.70000000000005,566.0,0.2,626.01,178.70695721083595,0.15000000000000002
s016,3,7,0.081,0.5153,0.4343,0.0536,0.2128,0.1592,0.0642,0.3036,0.2394,0.0713,1.7084,1.6371,0.0634,0.8156,0.7522,0.0905,0.2536,0.1631,0.0834,0.2756,0.1922,0.109,0.3861,0.2771,0.0876,0.3734,0.2858,0.0821,0.3636,0.2815,0.0634,81.0,515.3,596.3,0.2,639.76,169.46270123868288,0.16
s016,3,8,0.0818,0.4058,0.324,0.0639,0.2481,0.1842,0.0784,0.2782,0.1998,0.0607,0.8249,0.7642,0.0737,0.8776,0.8039,0.1156,0.6941,0.5785,0.0882,0.5242,0.436,0.0718,0.2864,0.2146,0.0842,0.2869,0.2027,0.0668,0.3242,0.2574,0.0673,81.8,405.8,487.6,0.2,642.0,167.0295250014865,0.16999999999999998
s016,3,9,0.0876,0.3963,0.3087,0.0576,0.2234,0.1658,0.0776,0.4186,0.341,0.0692,0.6521,0.5829,0.0631,0.9754,0.9123,0.1114,0.3357,0.2243,0.0742,0.401,0.3268,0.1114,0.4756,0.3642,0.0784,0.285,0.2066,0.076,0.339,0.263,0.0739,87.6,396.3,483.9,0.2,643.76,165.05349435864716,0.18000000000000002
s016,3,10,0.0921,0.5723,0.4802,0.0586,0.3098,0.2512,0.0824,0.2864,0.204,0.0795,0.5439,0.4644,0.0742,1.0433,0.9691,0.1357,0.6376,0.5019,0.0747,0.6173,0.5426,0.0813,0.3165,0.2352,0.0803,0.378,0.2977,0.0966,0.3696,0.273,0.0797,92.1,572.3000000000001,664.4000000000001,0.2,662.1400000000001,154.77958665290586,0.19
s016,3,11,0.0921,0.4586,0.3665,0.0549,0.3188,0.2639,0.0351,0.2958,0.2607,0.0803,0.5529,0.4726,0.0737,0.9293,0.8556,0.1204,0.3337,0.2133,0.0808,0.6248,0.544,0.0993,0.316,0.2167,0.0884,0.3444,0.256,0.0908,0.3327,0.2419,0.085,92.1,458.6,550.7,0.2,650.03,158.62937972239277,0.2
s016,3,12,0.0892,0.5388,0.4496,0.0589,0.5996,0.5407,0.0586,0.3621,0.3035,0.0813,0.808,0.7267,0.09,1.0572,0.9672,0.1131,0.4683,0.3552,0.0795,0.7689,0.6894,0.1095,0.3019,0.1924,0.0929,0.3452,0.2523,0.0845,0.3462,0.2617,0.0684,89.2,538.8,628.0,0.1,621.1,127.86804830675165,0.19
s016,3,13,0.0924,0.5876,0.4952,0.076,0.4283,0.3523,0.0945,0.3001,0.2056,0.0747,0.6341,0.5594,0.0599,0.6738,0.6139,0.0882,0.2592,0.171,0.0755,0.3949,0.3194,0.1074,0.4553,0.3479,0.1024,0.3449,0.2425,0.1077,0.729,0.6213,0.1053,92.39999999999999,587.6,680.0,0.0,595.8399999999999,72.42499875349995,0.17
s016,3,14,0.0964,0.6051,0.5087,0.0544,0.2893,0.2349,0.0977,0.293,0.1953,0.075,0.6566,0.5816,0.0644,0.9435,0.8791,0.0985,0.3292,0.2307,0.0876,0.697,0.6094,0.1117,0.2437,0.132,0.0995,0.375,0.2755,0.0826,0.6691,0.5865,0.109,96.4,605.1,701.5,0.0,603.35,79.49461547104247,0.15000000000000002
s016,3,15,0.0826,0.6143,0.5317,0.0642,0.3416,0.2774,0.0636,0.3003,0.2367,0.0663,0.7484,0.6821,0.0679,0.938,0.8701,0.1033,0.2606,0.1573,0.0755,0.8197,0.7442,0.1048,0.2603,0.1555,0.0847,0.4077,0.323,0.0668,0.3583,0.2915,0.0739,82.60000000000001,614.3,696.9,0.0,605.53,81.94209405292123,0.13
s016,3,16,0.0927,0.7091,0.6164,0.066,0.2729,0.2069,0.0866,0.2948,0.2082,0.0866,0.518,0.4314,0.0642,0.8955,0.8313,0.1304,0.2677,0.1373,0.0942,0.4323,0.3381,0.1283,0.3463,0.218,0.0945,0.3893,0.2948,0.0739,0.3387,0.2648,0.0723,92.7,709.0999999999999,801.8,0.0,629.1099999999999,101.01137944696013,0.11000000000000001
s016,3,17,0.081,0.5274,0.4464,0.0665,0.2819,0.2154,0.075,0.3278,0.2528,0.0737,0.6656,0.5919,0.0525,0.8039,0.7514,0.1017,0.2508,0.1491,0.0826,0.4218,0.3392,0.1169,0.3209,0.204,0.0879,0.314,0.2261,0.0771,0.3557,0.2786,0.0805,81.0,527.4,608.4,0.0,630.32,100.64649687561567,0.09000000000000001
s016,3,18,0.0829,0.4021,0.3192,0.0631,0.3397,0.2766,0.0718,0.3273,0.2555,0.075,0.6901,0.6151,0.0618,0.7982,0.7364,0.1035,0.2901,0.1866,0.075,0.3443,0.2693,0.1154,0.3171,0.2017,0.0958,0.3048,0.209,0.0755,0.3068,0.2313,0.0771,82.9,402.1,485.0,0.0,630.0600000000001,101.05866503065317,0.06999999999999999
s016,3,19,0.0866,0.4641,0.3775,0.0639,0.2703,0.2064,0.0692,0.3136,0.2444,0.0789,0.6935,0.6146,0.0665,0.8234,0.7569,0.0798,0.2688,0.189,0.0839,0.2901,0.2062,0.1085,0.335,0.2265,0.0866,0.3302,0.2436,0.0758,0.3354,0.2596,0.065,86.6,464.1,550.7,0.0,636.74,92.13801483523375,0.05
s016,3,20,0.0869,0.409,0.3221,0.0578,0.2645,0.2067,0.0642,0.9171,0.8529,0.0718,0.5616,0.4898,0.0642,1.4687,1.4045,0.1243,0.4294,0.3051,0.0737,0.2738,0.2001,0.113,0.2965,0.1835,0.0797,0.2594,0.1797,0.0818,0.2603,0.1785,0.0599,86.9,409.0,495.9,0.0,619.89,101.4540558304321,0.03
s016,3,21,0.0845,0.4491,0.3646,0.0496,0.2518,0.2022,0.0847,0.2185,0.1338,0.0832,0.6664,0.5832,0.0636,0.8593,0.7957,0.0943,0.2849,0.1906,0.0668,0.2925,0.2257,0.1251,0.3189,0.1938,0.0977,0.3017,0.204,0.075,0.282,0.207,0.0631,84.5,449.1,533.6,0.0,618.1800000000001,102.88385900832274,0.01
s016,3,22,0.0832,0.4439,0.3607,0.0584,0.2603,0.2019,0.0987,0.3938,0.2951,0.0821,0.9057,0.8236,0.0739,0.8791,0.8052,0.0898,0.303,0.2132,0.0803,0.2775,0.1972,0.1233,0.2917,0.1684,0.0977,0.3151,0.2174,0.0663,0.2776,0.2113,0.0668,83.2,443.90000000000003,527.1,0.0,608.0899999999999,106.69106439726907,0.0
s016,3,23,0.0913,0.8525,0.7612,0.0555,0.1962,0.1407,0.0647,0.2864,0.2217,0.0692,0.6165,0.5473,0.0665,0.9134,0.8469,0.132,0.3516,0.2196,0.0861,0.2361,0.15,0.1032,0.521,0.4178,0.0855,0.2908,0.2053,0.0803,0.5164,0.4361,0.0977,91.30000000000001,852.5,943.8,0.1,634.47,150.19171489207454,0.01
s016,3,24,0.1035,0.4958,0.3923,0.0655,0.2571,0.1916,0.0576,0.5624,0.5048,0.0866,0.8619,0.7753,0.0634,1.2985,1.2351,0.1027,0.8316,0.7289,0.0758,0.3712,0.2954,0.1148,0.2843,0.1695,0.0853,0.3151,0.2298,0.0652,0.2794,0.2142,0.0747,103.5,495.8,599.3,0.1,624.25,148.59242727825813,0.02
s016,3,25,0.0916,0.3852,0.2936,0.0694,0.3151,0.2457,0.0486,0.3038,0.2552,0.1011,0.8117,0.7106,0.0774,1.0224,0.945,0.103,0.5735,0.4705,0.0726,0.5983,0.5257,0.1317,0.2904,0.1587,0.0642,0.34,0.2758,0.0853,0.6201,0.5348,0.09,91.6,385.2,476.79999999999995,0.1,602.24,152.8748449622181,0.030000000000000006
s016,3,26,0.0789,0.4111,0.3322,0.0525,0.2655,0.213,0.0747,0.8753,0.8006,0.0708,0.6257,0.5549,0.0591,1.1153,1.0562,0.0871,0.3766,0.2895,0.0855,0.5648,0.4793,0.1077,0.2877,0.18,0.094,0.2956,0.2016,0.0797,0.3538,0.2741,0.0866,78.89999999999999,411.1,490.0,0.1,571.0600000000001,138.7996813957279,0.04
s016,3,27,0.0847,0.6464,0.5617,0.0615,0.2064,0.1449,0.0839,0.4003,0.3164,0.0597,0.6059,0.5462,0.0657,1.144,1.0783,0.0934,0.2863,0.1929,0.0837,0.3253,0.2416,0.1188,0.3255,0.2067,0.0958,0.3095,0.2137,0.0805,0.2992,0.2187,0.0752,84.7,646.4,731.1,0.1,583.33,147.61103579640954,0.05
s016,3,28,0.0876,0.4245,0.3369,0.0547,0.2912,0.2365,0.0866,0.2698,0.1832,0.0705,0.713,0.6425,0.0586,1.4039,1.3453,0.1101,0.4316,0.3215,0.075,0.3429,0.2679,0.1259,0.3708,0.2449,0.0942,0.4496,0.3554,0.0895,1.2209,1.1314,0.1161,87.6,424.5,512.1,0.1,586.04,145.84338784387103,0.06000000000000001
s016,3,29,0.0826,0.652,0.5694,0.0834,0.3877,0.3043,0.0715,0.2549,0.1834,0.0784,0.5903,0.5119,0.0602,1.3393,1.2791,0.1099,0.3216,0.2117,0.0523,0.372,0.3197,0.1193,0.3009,0.1816,0.0879,0.3344,0.2465,0.071,0.5525,0.4815,0.0842,82.60000000000001,652.0,734.6,0.1,604.43,152.34167774374083,0.07
s016,3,30,0.0826,0.5383,0.4557,0.061,0.5806,0.5196,0.1066,1.0165,0.9099,0.0739,0.718,0.6441,0.0539,0.8968,0.8429,0.1235,0.3378,0.2143,0.0892,0.3118,0.2226,0.1206,0.2698,0.1492,0.0898,0.3057,0.2159,0.0824,0.3127,0.2303,0.0731,82.60000000000001,538.3,620.9,0.1,616.9300000000001,147.49835441643256,0.08
s016,3,31,0.0892,0.5689,0.4797,0.0642,0.2959,0.2317,0.081,0.9508,0.8698,0.1014,0.7334,0.632,0.0803,0.841,0.7607,0.1088,0.3593,0.2505,0.0755,0.6137,0.5382,0.1386,0.263,0.1244,0.1019,0.4164,0.3145,0.099,0.8264,0.7274,0.0929,89.2,568.9,658.1,0.1,629.3799999999999,144.91489303112434,0.09
s016,3,32,0.0882,0.6647,0.5765,0.0742,0.345,0.2708,0.0718,0.2948,0.223,0.0832,0.706,0.6228,0.0671,0.9267,0.8596,0.094,0.317,0.223,0.1035,0.3158,0.2123,0.1365,0.3194,0.1829,0.1016,0.2834,0.1818,0.0781,0.677,0.5989,0.0795,88.2,664.6999999999999,752.9,0.1,651.96,144.79885051722985,0.1
s016,3,33,0.0787,0.5784,0.4997,0.0684,0.312,0.2436,0.0676,0.3239,0.2563,0.0605,0.7133,0.6528,0.0657,0.981,0.9153,0.1038,0.3746,0.2708,0.0747,0.3434,0.2687,0.1214,0.3484,0.227,0.0879,0.3977,0.3098,0.0842,0.6847,0.6005,0.0834,78.7,578.4,657.1,0.0,623.29,102.92203575738502,0.09000000000000001
s016,3,34,0.071,0.69,0.619,0.0547,0.3112,0.2565,0.076,0.3325,0.2565,0.0768,0.7191,0.6423,0.0721,0.8686,0.7965,0.0708,0.335,0.2642,0.0808,0.3126,0.2318,0.1156,0.3233,0.2077,0.0847,0.2823,0.1976,0.081,0.2973,0.2163,0.0774,71.0,690.0,761.0,0.0,639.46,111.11072755489346,0.08
s016,3,35,0.0863,0.4633,0.377,0.0634,0.2582,0.1948,0.0618,1.0501,0.9883,0.0866,0.7854,0.6988,0.0829,1.0855,1.0026,0.1024,0.2872,0.1848,0.0916,0.301,0.2094,0.1074,0.3294,0.222,0.0974,0.3278,0.2304,0.095,0.3751,0.2801,0.0839,86.3,463.3,549.6,0.0,646.74,101.21314363482847,0.06999999999999999
s016,3,36,0.0813,0.523,0.4417,0.065,0.2387,0.1737,0.0737,0.3136,0.2399,0.085,0.7344,0.6494,0.066,1.0279,0.9619,0.074,0.3537,0.2797,0.0913,0.3669,0.2756,0.1391,0.341,0.2019,0.0813,0.3072,0.2259,0.0956,0.3594,0.2638,0.1061,81.3,523.0,604.3,0.0,658.17,87.00203126619752,0.06000000000000001
s016,3,37,0.0834,0.7713,0.6879,0.0652,0.2684,0.2032,0.0755,0.3418,0.2663,0.0708,0.6239,0.5531,0.0689,0.7896,0.7207,0.0874,0.2708,0.1834,0.0927,0.2807,0.188,0.1072,0.3073,0.2001,0.0763,0.2916,0.2153,0.0795,0.361,0.2815,0.0816,83.4,771.3,854.6999999999999,0.1,670.53,105.35745557123332,0.06000000000000001
s016,3,38,0.0821,0.3354,0.2533,0.0729,0.283,0.2101,0.065,0.3513,0.2863,0.0771,0.3964,0.3193,0.0591,0.8208,0.7617,0.0919,0.2616,0.1697,0.0845,0.3044,0.2199,0.1056,0.322,0.2164,0.0842,0.3051,0.2209,0.0657,0.2672,0.2015,0.0694,82.10000000000001,335.4,417.5,0.1,661.0699999999999,123.7968501663555,0.06
s016,3,39,0.0758,0.3227,0.2469,0.0657,0.2061,0.1404,0.0702,0.2956,0.2254,0.081,0.7024,0.6214,0.0676,0.7839,0.7163,0.0793,0.3546,0.2753,0.0829,0.3614,0.2785,0.1262,0.3181,0.1919,0.0903,0.2927,0.2024,0.0824,0.3132,0.2308,0.0969,75.80000000000001,322.7,398.5,0.1,627.46,145.36198647208658,0.06
s016,3,40,0.1188,0.4673,0.3485,0.0607,0.2375,0.1768,0.0829,0.8994,0.8165,0.081,0.7674,0.6864,0.0562,0.9744,0.9182,0.075,0.4265,0.3515,0.0985,0.2852,0.1867,0.1314,0.2988,0.1674,0.0858,0.2972,0.2114,0.071,0.2794,0.2084,0.07,118.8,467.3,586.1,0.1,623.98,145.95184746270857,0.06000000000000001
s016,3,41,0.0871,0.472,0.3849,0.0652,0.2486,0.1834,0.0818,1.031,0.9492,0.066,0.6806,0.6146,0.0576,0.7874,0.7298,0.1125,0.2973,0.1848,0.0729,0.268,0.1951,0.1074,0.2964,0.189,0.0882,0.2777,0.1895,0.0855,0.3031,0.2176,0.1011,87.1,472.0,559.1,0.1,614.08,146.73582308958422,0.06000000000000001
s016,3,42,0.0839,0.3783,0.2944,0.0628,0.2388,0.176,0.0834,0.2645,0.1811,0.0887,0.3286,0.2399,0.062,0.7812,0.7192,0.104,0.2729,0.1689,0.0971,0.2962,0.1991,0.1185,0.3294,0.2109,0.089,0.3109,0.2219,0.0747,0.3361,0.2614,0.0636,83.9,378.3,462.20000000000005,0.1,585.01,144.963025554028,0.06
s016,3,43,0.0766,0.3745,0.2979,0.0731,0.2457,0.1726,0.0671,0.3724,0.3053,0.0789,0.7064,0.6275,0.0652,1.2366,1.1714,0.0872,0.3651,0.2779,0.0708,0.2912,0.2204,0.114,0.3318,0.2178,0.0813,0.3286,0.2473,0.0839,0.6723,0.5884,0.1291,76.6,374.5,451.1,0.1,564.41,148.18150619351186,0.07
s016,3,44,0.0919,0.3309,0.239,0.0676,0.2479,0.1803,0.0905,0.2898,0.1993,0.1006,0.7334,0.6328,0.0723,0.8749,0.8026,0.1011,0.2624,0.1613,0.0861,0.3279,0.2418,0.1064,0.2991,0.1927,0.1059,0.2809,0.175,0.0824,0.3055,0.2231,0.0882,91.89999999999999,330.90000000000003,422.8,0.1,530.59,136.458243104296,0.08
s016,3,45,0.0964,0.4494,0.353,0.0708,0.2205,0.1497,0.0774,0.2833,0.2059,0.0876,0.8573,0.7697,0.0895,1.0815,0.992,0.1001,0.3287,0.2286,0.0903,0.3073,0.217,0.1151,0.3263,0.2112,0.0995,0.5317,0.4322,0.0929,0.3142,0.2213,0.0818,96.4,449.40000000000003,545.8000000000001,0.1,530.21,136.40470381267014,0.09
s016,3,46,0.0861,0.4457,0.3596,0.0684,0.222,0.1536,0.0948,0.5685,0.4737,0.0892,0.4217,0.3325,0.0676,1.1546,1.087,0.0948,0.3569,0.2621,0.0686,0.298,0.2294,0.1122,0.2651,0.1529,0.0903,0.3122,0.2219,0.0681,0.2802,0.2121,0.0895,86.1,445.7,531.8,0.1,522.96,133.9335506883919,0.1
s016,3,47,0.09,0.3884,0.2984,0.0781,0.2431,0.165,0.0776,0.2703,0.1927,0.1127,0.7215,0.6088,0.0665,0.914,0.8475,0.0906,0.3279,0.2373,0.0913,0.2867,0.1954,0.1288,0.2875,0.1587,0.094,0.2885,0.1945,0.0824,0.3296,0.2472,0.0768,90.0,388.40000000000003,478.40000000000003,0.0,485.33000000000004,66.01158231704555,0.09
s016,3,48,0.0892,1.0563,0.9671,0.0824,0.2751,0.1927,0.0584,0.7139,0.6555,0.09,0.9283,0.8383,0.066,0.8583,0.7923,0.0932,0.3526,0.2594,0.0861,0.278,0.1919,0.1056,0.297,0.1914,0.081,0.3008,0.2198,0.0726,0.6982,0.6256,0.1114,89.2,1056.3,1145.5,0.1,558.13,215.36606588163642,0.09
s016,3,49,0.0855,0.3472,0.2617,0.0737,0.2117,0.138,0.0818,1.0574,0.9756,0.0774,0.7957,0.7183,0.0903,1.0963,1.006,0.0977,0.4664,0.3687,0.0958,0.3772,0.2814,0.1388,0.3447,0.2059,0.0927,0.3299,0.2372,0.0934,0.4332,0.3398,0.1106,85.5,347.2,432.7,0.1,561.55,212.80582307195766,0.09000000000000001
s016,3,50,0.1072,0.3747,0.2675,0.0797,0.2713,0.1916,0.081,0.4412,0.3602,0.0913,0.9149,0.8236,0.0858,1.3229,1.2371,0.0814,0.3321,0.2507,0.0887,0.3461,0.2574,0.1322,0.3341,0.2019,0.0927,0.3558,0.2631,0.0671,0.3525,0.2854,0.0845,107.2,374.7,481.9,0.1,551.13,214.01778768234306,0.09
s016,4,1,0.062,0.6082,0.5462,0.0399,0.2122,0.1723,0.0663,0.126,0.0597,0.0607,0.6961,0.6354,0.0473,0.7704,0.7231,0.1296,0.1946,0.065,0.071,0.3133,0.2423,0.0971,0.2866,0.1895,0.1082,0.2544,0.1462,0.0908,0.4984,0.4076,0.094,62.0,608.1999999999999,670.1999999999999,0.1,562.24,217.3354662472025,0.09
s016,4,2,0.0721,0.3837,0.3116,0.0555,0.2371,0.1816,0.0755,0.2771,0.2016,0.0644,1.0869,1.0225,0.038,1.0601,1.0221,0.0911,0.3302,0.2391,0.0871,0.2585,0.1714,0.1111,0.2339,0.1228,0.1035,0.2537,0.1502,0.0961,0.7802,0.6841,0.1602,72.1,383.7,455.79999999999995,0.1,561.6,217.67195501488015,0.09
s016,4,3,0.0879,1.2341,1.1462,0.0425,0.2309,0.1884,0.0758,0.2481,0.1723,0.0694,0.8133,0.7439,0.0644,0.7807,0.7163,0.1006,0.1956,0.095,0.0797,0.1756,0.0959,0.1082,0.2592,0.151,0.1061,0.2275,0.1214,0.1119,0.5467,0.4348,0.0982,87.9,1234.1,1322.0,0.2,648.6899999999999,319.12744737278024,0.1
s016,4,4,0.1275,0.3858,0.2583,0.0671,0.2128,0.1457,0.0911,0.1787,0.0876,0.0956,0.7038,0.6082,0.0731,0.7746,0.7015,0.1122,0.2109,0.0987,0.1061,0.1698,0.0637,0.0998,0.2186,0.1188,0.1148,0.3943,0.2795,0.0916,0.6058,0.5142,0.0855,127.5,385.79999999999995,513.3,0.2,657.74,313.2386530710693,0.11000000000000001
s016,4,5,0.0934,0.5192,0.4258,0.0496,0.156,0.1064,0.0523,0.226,0.1737,0.0813,0.9178,0.8365,0.057,1.0619,1.0049,0.08,0.5136,0.4336,0.0536,0.3142,0.2606,0.1177,0.2458,0.1281,0.1022,0.2779,0.1757,0.1077,0.6187,0.511,0.1035,93.39999999999999,519.2,612.6,0.2,664.42,311.29245199115667,0.12000000000000002
s016,4,6,0.0829,0.4243,0.3414,0.0518,0.3147,0.2629,0.0752,0.2233,0.1481,0.0613,0.7194,0.6581,0.0594,0.8857,0.8263,0.127,0.2387,0.1117,0.0903,0.2295,0.1392,0.1159,0.2387,0.1228,0.0816,0.2304,0.1488,0.0995,0.3274,0.2279,0.0795,82.9,424.3,507.20000000000005,0.2,661.9599999999999,312.5515893416636,0.13
s016,4,7,0.0779,0.3837,0.3058,0.0623,0.2515,0.1892,0.0591,0.2473,0.1882,0.0903,0.7518,0.6615,0.0723,0.935,0.8627,0.1164,0.2143,0.0979,0.0679,0.1815,0.1136,0.0937,0.1996,0.1059,0.0787,0.3088,0.2301,0.0974,0.4805,0.3831,0.0602,77.89999999999999,383.7,461.59999999999997,0.2,660.28,313.6909476964017,0.15
s016,4,8,0.0784,0.4203,0.3419,0.0275,0.3555,0.328,0.0686,0.314,0.2454,0.0813,0.6304,0.5491,0.071,0.7572,0.6862,0.1413,0.2757,0.1344,0.0903,0.1783,0.088,0.0953,0.2418,0.1465,0.1011,0.2932,0.1921,0.0808,0.2913,0.2105,0.0776,78.39999999999999,420.3,498.7,0.1,595.6,265.50846816376054,0.15
